Dummy_application_id,ever60_24m_StrictFlag,NATURE_OF_ORGANISATION,OCCUPATION_TYPE,Max_dependent,LTV,Doc_form_16,income_max,income_sum,income_min,edu_max,edu_min,age_max,age_min,cnt_coapplicant,REQUESTED_TENURE,PROPERTY_INSURANCE_AMT,Organization_type,SALARIED_SELF,CHANNEL_CODE,City_tier,FOIR2,Loan_sub_type_1,SAL_FLAG,emi_income_max,emi_income_sum
13116031,0,Private Ltd. Co.,SALARIED,0,0.596684613,0,13603,13603,0,3,1,55,23,1,192.0000,8103.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,58,Self Construction,SAL,0.600235242,0.600235242
13116081,0,Public Ltd. Co.,SERV-PUBLIC SECTOR,0,0.665228361,0,14924,14925,1,4,3,28,28,1,240.0000,7670.0000,4.Public Ltd. Co.,SALARIED,CROSS SALES,1,,Builder UNC,SAL,0.988675958,0.988609715
13116517,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.822411706,1,35379.75,35379.75,0,3,1,43,22,2,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,3,,Builder Ready,NONSAL,0.339770632,0.339770632
13116705,0,MNC,SALARIED,0,0.526015647,0,48002,48002,0,4,3,53,31,1,300.0000,13685.0000,5.MNC,SALARIED,UBL Sales,1,48,Builder UNC,SAL,0.450377068,0.450377068
13116801,0,Proprietor-Proprietorship Firm (Staff More than 25),SALARIED,0,0.813653166,0,19500,30000,10500,3,3,37,29,1,240.0000,18765.0000,3.Private Ltd Co,SALARIED,UBL Sales,2,,Builder Ready,SAL,0.738769231,0.4802
13116891,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.457483453,1,24125.8333,24125.8333,0,2,2,51,47,1,156.0000,16505.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,59,Self Construction,NONSAL,0.452668302,0.452668302
13117057,1,Government,SALARIED,2,0.849437544,0,24674,24674,0,1,1,45,38,1,180.0000,5042.0000,2.Govt,SALARIED,UBL Sales,3,56,Resale Ready,SAL,0.522939126,0.522939126
13118091,0,Private Ltd. Co.,SALARIED,2,0.84,0,18889,18889,0,2,2,46,39,1,180.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,,Builder Ready,SAL,0.588861242,0.588861242
13118283,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,0,0.54681623,0,54708.75,54708.75,0,3,1,55,30,1,300.0000,59812.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,54,Resale Ready,NONSAL,0.383521832,0.383521832
13118395,0,Private Ltd. Co.,SALARIED,0,0.433201034,0,15000,15000,0,3,3,58,43,1,168.0000,9962.0000,3.Private Ltd Co,SALARIED,DSA,2,58,Builder Ready,SAL,0.591933333,0.591933333
13118427,1,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.518320578,0,10000,10000,0,2,2,40,32,1,240.0000,9545.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Builder UNC,NONSAL,0.6086,0.6086
13118545,0,Proprietor-Proprietorship Firm (Staff More than 25),SALARIED,0,0.846234327,0,25850,45850,20000,3,3,30,28,1,360.0000,0.0000,3.Private Ltd Co,SALARIED,UBL Sales,1,51,Resale Ready,SAL,0.924216634,0.521068702
13118625,0,Private Ltd. Co.,SAL(RETIRAL AGE 58),2,0.689703667,0,48017,48017,0,3,3,30,28,1,360.0000,35138.0000,3.Private Ltd Co,SALARIED,CROSS SALES,3,,Builder Ready,SAL,0.671845388,0.671845388
13119133,0,Private Ltd. Co.,SALARIED,0,0.543859121,0,38720,38720,0,2,1,71,34,1,180.0000,6682.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,60,Builder Ready,SAL,0.617871901,0.617871901
13119199,0,Proprietor-Proprietorship Firm (Staff More than 25),TRADING,2,0.657701818,1,23234.4167,23234.4167,0,2,2,31,25,1,240.0000,4973.0000,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder Ready,NONSAL,0.598896033,0.598896033
13119289,0,Proprietor-Proprietorship Firm (Staff Less than 25),CONTRACTOR,1,0.419793947,1,37718.6667,37718.6667,0,3,1,45,40,1,228.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Self Construction,NONSAL,0.413614832,0.413614832
13120423,0,Private Ltd. Co.,SALARIED,2,0.37691886,1,39120,39120,0,2,2,54,46,1,60.0000,3752.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,58,Self Construction,SAL,0.593992843,0.593992843
13126095,0,Partner-Partnership Firm (Staff More than 25),SALARIED,1,0.717882319,1,21000,21000,0,3,3,31,28,1,324.0000,46273.0000,3.Private Ltd Co,SALARIED,ALTERNATE CHANNELS,3,58,Builder Ready,SAL,0.603428571,0.603428571
13126149,1,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.529055721,0,28108.1667,28108.1667,0,3,2,47,22,2,240.0000,10143.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Builder UNC,NONSAL,0.516718154,0.516718154
13126395,0,Proprietor-Proprietorship Firm (Staff Less than 25),RETAIL,0,0.48241,0,264346.2192,264346.2192,0,3,3,35,32,1,240.0000,25116.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,,Resale Ready,NONSAL,0.098386124,0.098386124
13127165,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,2,0.805660642,0,23910.8333,23910.8333,0,2,2,30,29,1,180.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,52,Builder Ready,NONSAL,0.515373088,0.515373088
13127251,0,Private Ltd. Co.,SALARIED,0,0.496647629,0,19000,19000,0,1,1,29,25,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,3,60,Resale Ready,SAL,0.599052632,0.599052632
13127921,0,Government,SALARIED,0,0.763000769,0,17330,17330,0,4,3,32,22,1,180.0000,0.0000,2.Govt,SALARIED,CROSS SALES,2,59,Self Construction,SAL,0.606347374,0.606347374
13127957,1,Private Ltd. Co.,SALARIED,0,0.741818182,1,15125,15125,0,3,1,54,30,1,180.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,56,Self Construction,SAL,0.571504132,0.571504132
13128071,0,Proprietor-Proprietorship Firm (Staff Less than 25),MANUFACTURING,3,0.549968393,0,50000,50000,0,2,2,38,35,1,300.0000,41770.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,45,Self Construction,NONSAL,0.36144,0.36144
13128197,0,Partner-Partnership Firm (Staff More than 25),SELF-EMPLOYED,0,0.529984069,0,250000,250000,0,3,3,53,24,1,132.0000,11257.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,24,Resale Ready,NONSAL,0.115188,0.115188
13128371,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,1,0.799999949,0,29953.0833,57434.6666,27481.5833,3,3,44,38,1,252.0000,16483.0000,3.Private Ltd Co,SELF_EMP,DSA,1,4,Builder UNC,NONSAL,0.987377483,0.51493291
13128507,0,Private Ltd. Co.,SALARIED,0,0.46836877,0,17698,17698,0,4,2,61,29,1,216.0000,32943.0000,3.Private Ltd Co,SALARIED,CROSS SALES,3,55,Self Construction,SAL,0.597581648,0.597581648
13128801,0,Private Ltd. Co.,SALARIED,0,0.792721154,0,33500,64131,30631,3,2,28,24,1,360.0000,0.0000,3.Private Ltd Co,SALARIED,UBL Sales,1,47,Builder Ready,SAL,0.803462687,0.41970342
13129057,0,Public Ltd. Co.,SALARIED,1,0.837741406,0,22916,22916,0,4,3,46,44,1,180.0000,2898.0000,4.Public Ltd. Co.,SALARIED,ALTERNATE CHANNELS,1,46,Builder Ready,SAL,0.495723512,0.495723512
13129253,0,Private Ltd. Co.,SALARIED,0,0.829455333,0,22142,22142,0,3,3,34,34,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,UBL Sales,1,51,Builder Ready,SAL,0.532969018,0.532969018
13129457,0,Government,SAL(RETIRAL AGE 60),4,0.662232993,0,25861,48284,22423,3,3,37,34,1,240.0000,22210.0000,2.Govt,SALARIED,UBL Sales,2,39,Others+P_Cons,SAL,0.773210626,0.414133046
13129475,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.368662654,0,57353.1667,57353.1667,0,4,4,45,41,1,216.0000,20425.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,60,Self Construction,NONSAL,0.451814634,0.451814634
13129995,0,Private Ltd. Co.,SALARIED,0,0.278385333,0,13000,13000,0,3,2,58,21,1,180.0000,11546.0000,3.Private Ltd Co,SALARIED,DSA,2,51,Builder Ready,SAL,0.532615385,0.532615385
13130221,0,Public Ltd. Co.,SALARIED,0,0.453464242,0,24082,44082,20000,3,3,29,23,1,360.0000,67968.0000,4.Public Ltd. Co.,SALARIED,DSA,1,57,Resale Ready,SAL,0.916161448,0.50049907
13133607,0,Private Ltd. Co.,SALARIED,3,0.302488926,0,13621,13621,0,1,1,42,40,1,216.0000,15649.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,23,Builder UNC,SAL,0.243153953,0.243153953
13135073,0,Proprietor-Proprietorship Firm (Staff Less than 25),MANUFACTURING,0,0.477560182,0,23453.5,23453.5,0,2,2,42,38,1,240.0000,3233.0000,3.Private Ltd Co,SELF_EMP,DSA,2,25,Resale Ready,NONSAL,0.258682073,0.258682073
13135131,0,Proprietor-Proprietorship Firm (Staff Less than 25),SALARIED,3,0.462979971,1,21000,21000,0,3,2,33,29,1,180.0000,5789.0000,3.Private Ltd Co,SALARIED,UBL Sales,1,30,Builder Ready,SAL,0.305142857,0.305142857
13135577,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.818181818,0,82913.375,156266.125,73352.75,4,3,45,41,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,28,Builder UNC,NONSAL,0.52196645,0.276950619
13136931,0,Others,SALARIED,0,0.773651636,0,31054,52898,21844,3,1,38,30,1,252.0000,9080.0000,1.Others,SALARIED,DSA,1,,Builder Ready,SAL,1.052746828,0.618019585
13137075,0,Proprietor-Proprietorship Firm (Staff More than 25),OTHERS,0,0.806833368,0,36491.6667,36491.6667,0,2,2,37,36,1,324.0000,19050.0000,3.Private Ltd Co,SELF_EMP,DSA,1,59,Builder Ready,NONSAL,0.618497373,0.618497373
13137703,0,Private Ltd. Co.,SALARIED,0,0.545785085,1,22566,22566,0,4,3,33,30,1,300.0000,39493.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,59,Builder Ready,SAL,0.635823806,0.635823806
13138419,0,Proprietor-Proprietorship Firm (Staff Less than 25),MANUFACTURING,2,0.456490728,0,45000,45000,0,3,2,51,43,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,35,Self Construction,NONSAL,0.354977778,0.354977778
13138439,0,Private Ltd. Co.,SALARIED,0,0.849953333,0,10104,10104,0,3,2,30,28,1,120.0000,2727.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,2,Builder UNC,SAL,0.329968329,0.329968329
13138573,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.660919139,0,20000,20000,0,3,3,40,37,1,240.0000,20758.0000,3.Private Ltd Co,SELF_EMP,DSA,2,75,Builder UNC,NONSAL,0.794,0.794
13138683,1,Proprietor-Proprietorship Firm (Staff Less than 25),SALARIED,3,0.384615385,1,20000,20000,0,1,1,35,28,1,180.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,55,Self Construction,SAL,0.5527,0.5527
13138759,0,Private Ltd. Co.,SAL(RETIRAL AGE 60),0,0.447873046,0,41887,71887,30000,3,3,40,33,1,240.0000,12365.0000,3.Private Ltd Co,SALARIED,DSA,1,76,Builder UNC,SAL,0.654117029,0.381139844
13139083,0,Private Ltd. Co.,SALARIED,2,0.485067354,0,15000,27000,0,4,2,59,31,2,180.0000,11546.0000,3.Private Ltd Co,SALARIED,DSA,3,57,Self Construction,SAL,1.0402,0.577888889
13139263,0,Private Ltd. Co.,SALARIED,0,0.42,0,30299,30299,0,3,3,35,28,1,300.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,62,Builder Ready,SAL,0.617644147,0.617644147
13139435,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,0,0.707351037,1,49430.1067,49430.1067,0,3,3,36,31,1,240.0000,3039.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,32,Resale Ready,NONSAL,0.16791386,0.16791386
13139707,0,Private Ltd. Co.,SALARIED,0,0.6118865,0,20000,20000,0,3,3,34,31,1,288.0000,23773.0000,3.Private Ltd Co,SALARIED,DSA,2,54,Builder UNC,SAL,0.5507,0.5507
13139947,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,0,0.710150306,0,26070,26070,0,3,3,29,26,1,180.0000,13055.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Builder Ready,NONSAL,0.504909858,0.504909858
13148297,0,Proprietor-Proprietorship Firm (Staff Less than 25),SALARIED,0,0.429252649,0,23000,23000,0,3,1,26,23,1,240.0000,14617.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,51,Self Construction,SAL,0.523782609,0.523782609
13148889,0,Partner-Partnership Firm (Staff More than 10 & Less than 25),TRADING,2,0.566071429,0,28354.4167,28354.4167,0,2,2,49,44,1,180.0000,7245.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,4,Builder Ready,NONSAL,0.598989575,0.598989575
13149533,1,Private Ltd. Co.,SALARIED,0,0.615941993,1,28172,42172,14000,3,1,37,36,1,240.0000,10891.0000,3.Private Ltd Co,SALARIED,DSA,1,53,Builder UNC,SAL,0.831570354,0.555510765
13150737,0,Private Ltd. Co.,SALARIED,0,0.575724545,0,20448,34455,14007,3,3,55,30,1,84.0000,5894.0000,3.Private Ltd Co,SALARIED,DSA,3,60,Self Construction,SAL,1.020344288,0.605543462
13150779,0,Proprietor-Proprietorship Firm (Staff More than 25),TRADING,0,0.488052344,0,26964.25,26964.25,0,1,1,37,29,1,240.0000,32625.0000,3.Private Ltd Co,SELF_EMP,DSA,3,52,Resale Ready,NONSAL,0.439619125,0.439619125
13151037,0,Private Ltd. Co.,SALARIED,4,0.37907744,0,15000,26400,11400,2,2,52,50,1,96.0000,6292.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,5,Self Construction,SAL,1.103466667,0.626969697
13151115,1,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,3,0.80182705,1,59594.1667,59594.1667,0,3,2,64,41,1,180.0000,17396.0000,3.Private Ltd Co,SELF_EMP,DSA,2,41,Resale Ready,NONSAL,0.413563967,0.413563967
13152067,0,Public Sector Undertaking,GOVERNMENT SERVICE,0,0.849860867,1,20620,20620,0,3,3,40,38,1,240.0000,6112.0000,2.Govt,SALARIED,CROSS SALES,2,4,Builder Ready,SAL,0.441125121,0.441125121
13153407,0,Government,SALARIED,4,0.1188,0,24000,37119,13119,3,2,44,38,1,120.0000,0.0000,2.Govt,SALARIED,DIRECT,2,52,Self Construction,SAL,0.161833333,0.10463644
13153559,0,Private Ltd. Co.,SALARIED,2,0.188663167,1,17565,17565,0,3,2,40,32,1,228.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,60,Self Construction,SAL,0.621861657,0.621861657
13153979,0,Proprietor-Proprietorship Firm (Staff More than 25),SALARIED,2,0.837173579,1,11000,11000,0,3,1,37,29,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,2,60,Resale Ready,SAL,0.598181818,0.598181818
13153983,1,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.6,0,36706.5,36706.5,0,1,1,34,23,1,312.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,99,Builder Ready,NONSAL,0.366719791,0.366719791
13155063,0,Private Ltd. Co.,SALARIED,0,0.350599285,0,18623,33423,14800,3,3,32,23,1,360.0000,28930.0000,3.Private Ltd Co,SALARIED,UBL Sales,1,54,Builder UNC,SAL,0.9818504,0.547078359
13155241,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.362718276,0,52005.1667,52005.1667,0,3,3,34,29,1,240.0000,19924.0000,3.Private Ltd Co,SELF_EMP,DSA,3,40,Self Construction,NONSAL,0.201941474,0.201941474
13155263,1,Public Ltd. Co.,SALARIED,0,0.692683333,1,14797,14797,0,3,3,44,27,1,360.0000,0.0000,4.Public Ltd. Co.,SALARIED,CROSS SALES,3,59,Builder UNC,SAL,0.6136379,0.6136379
13155667,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.726577618,0,26301.5833,26301.5833,0,1,1,32,27,1,240.0000,9129.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,2,Builder Ready,NONSAL,0.305190753,0.305190753
13156199,1,Private Ltd. Co.,SERV-PRIVATE SECTOR,0,0.700092337,0,16440,29140,12700,3,3,28,24,1,360.0000,49994.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,53,Builder UNC,SAL,0.966788321,0.545435827
13160855,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,0,0.564113248,1,49526.5833,49526.5833,0,3,3,44,42,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,23,Resale Ready,NONSAL,0.246069872,0.246069872
13161281,0,Proprietor-Proprietorship Firm (Staff More than 25),OTHERS,0,0.8,0,50000,50000,0,3,3,31,27,1,180.0000,11049.0000,3.Private Ltd Co,SALARIED,UBL Sales,1,,Builder UNC,SAL,0.32448,0.32448
13162517,0,Proprietor-Proprietorship Firm (Staff More than 25),SALARIED,2,0.264743388,0,25000,25000,0,3,3,28,27,1,60.0000,6633.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,4,Builder Ready,SAL,0.52156,0.52156
13162881,0,Proprietor-Proprietorship Firm (Staff More than 25),SALARIED,3,0.827672198,0,36000,66000,30000,3,3,33,31,1,240.0000,10148.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,51,Resale Ready,SAL,0.591416667,0.322590909
13163023,0,Government,SAL(RETIRAL AGE 60),0,0.549741667,0,29573,29573,0,3,3,50,32,1,168.0000,0.0000,2.Govt,SALARIED,CROSS SALES,2,55,Resale Ready,SAL,0.609677747,0.609677747
13163071,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,0,0.50028,1,35000,35000,0,3,3,35,22,1,240.0000,21735.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,5,Resale Ready,NONSAL,0.599371429,0.599371429
13163359,0,Proprietor-Proprietorship Firm (Staff Less than 25),SALARIED,3,0.55168111,1,46283.4792,46283.4792,0,2,2,35,32,1,180.0000,16727.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,,Self Construction,SAL,0.483930776,0.483930776
13164209,1,Others,SALARIED,3,0.771054264,0,20435,26998,6563,3,1,42,35,1,192.0000,0.0000,1.Others,SALARIED,DSA,1,65,Builder UNC,SAL,0.902764864,0.683309875
13164285,0,Government,SALARIED,1,0.8592168,0,36657,61271,24614,4,4,39,36,1,300.0000,0.0000,2.Govt,SALARIED,CROSS SALES,2,58,Resale Ready,SAL,1.044384429,0.62483067
13164385,0,Private Ltd. Co.,SALARIED,1,0.594616861,0,8403,8403,0,4,1,50,26,1,360.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,3,73,Builder Ready,SAL,0.728311317,0.728311317
13164415,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,1,0.759302698,0,27575.5833,27575.5833,0,3,1,56,22,2,240.0000,29342.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,56,Builder Ready,NONSAL,0.579135528,0.579135528
13164571,0,Private Ltd. Co.,SALARIED,0,0.549959383,1,40073,50073,0,3,1,47,22,2,240.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,57,Self Construction,SAL,0.506001547,0.404948775
13164663,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,1,0.686337638,0,33500,33500,0,2,2,56,35,1,240.0000,7127.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,55,Resale Ready,NONSAL,0.518776119,0.518776119
13165255,0,Private Ltd. Co.,SALARIED,0,0.58408,1,20500,20500,0,3,1,68,42,2,180.0000,21123.0000,3.Private Ltd Co,SALARIED,DSA,2,60,Self Construction,SAL,0.472439024,0.472439024
13165989,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,2,0.429379351,0,30861,30861,0,4,1,68,36,1,156.0000,12455.0000,3.Private Ltd Co,SELF_EMP,DIGITAL CIRCLE,2,60,Self Construction,NONSAL,0.37856842,0.37856842
13166117,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,0,0.695582643,0,25000,39000,14000,3,3,39,34,1,252.0000,8996.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,56,Resale Ready,SAL,0.6588,0.422307692
13166213,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.809687738,1,23956.6667,23956.6667,0,2,2,36,35,1,240.0000,7499.0000,3.Private Ltd Co,SELF_EMP,DSA,3,34,Builder Ready,NONSAL,0.35889801,0.35889801
13166731,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.660879224,1,29518.0833,29518.0833,0,2,2,34,32,1,360.0000,8758.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,24,Builder UNC,NONSAL,0.250117866,0.250117866
13167217,1,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,0,0.576923077,0,29318.1667,29318.1667,0,3,1,45,36,1,180.0000,15821.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,51,Resale Ready,NONSAL,0.548226639,0.548226639
13167513,1,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,2,0.425,0,61198.75,61198.75,0,4,4,37,27,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,32,Builder Ready,NONSAL,0.13358116,0.13358116
13167523,0,Private Ltd. Co.,SAL(RETIRAL AGE 58),2,0.735868679,1,37000,37000,0,3,3,43,34,1,192.0000,9968.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,60,Builder UNC,SAL,0.600756757,0.600756757
13167611,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.518506633,0,73886.0833,73886.0833,0,1,1,38,30,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,DIRECT,2,26,Self Construction,NONSAL,0.26455591,0.26455591
13167625,0,Private Ltd. Co.,SALARIED,2,0.470322667,1,19428,19428,0,3,1,46,23,1,84.0000,8987.0000,3.Private Ltd Co,SALARIED,CROSS SALES,3,59,Self Construction,SAL,0.598157299,0.598157299
13167851,0,Others,SALARIED,3,0.548432105,1,15000,15000,0,3,1,48,46,1,108.0000,3059.0000,1.Others,SALARIED,DSA,2,48,Builder UNC,SAL,0.4934,0.4934
13168027,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,2,0.211203204,1,47000,47000,0,3,3,45,38,1,180.0000,14943.0000,3.Private Ltd Co,SELF_EMP,DSA,3,60,Self Construction,NONSAL,0.353468085,0.353468085
13168049,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,4,0.5811304,0,26846.5833,26846.5833,0,3,3,43,36,1,180.0000,6521.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Resale Ready,NONSAL,0.579887572,0.579887572
13168139,0,,,0,0.4,0,46624,58352,0,3,1,56,26,2,240.0000,0.0000,1.Others,OTHERS,ALTERNATE CHANNELS,1,12,Builder Ready,NONSAL,0.14728466,0.117682342
13171665,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.6089425,0,66353.3333,93203.3333,26850,3,3,51,39,1,156.0000,25901.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,42,Self Construction,NONSAL,0.586662313,0.417656736
13173207,0,Government,SALARIED,0,0.774246396,0,25757,40757,15000,3,3,35,26,1,288.0000,0.0000,2.Govt,SALARIED,CROSS SALES,2,57,Resale Ready,SAL,0.908257949,0.573987291
13174965,0,Others,SALARIED,0,0.320487199,1,40000,40000,0,3,3,42,21,1,180.0000,10985.0000,1.Others,SALARIED,CROSS SALES,2,33,Self Construction,SAL,0.17125,0.17125
13175173,0,Public Ltd. Co.,SALARIED,2,0.74799177,1,13677,13677,0,1,1,34,34,1,180.0000,8802.0000,4.Public Ltd. Co.,SALARIED,DSA,1,54,Builder Ready,SAL,0.56313519,0.56313519
13175301,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.893504663,0,30197.5,30197.5,0,3,3,41,37,1,240.0000,50000.0000,3.Private Ltd Co,SELF_EMP,DSA,1,49,Builder Ready,NONSAL,0.523023429,0.523023429
13175323,0,Proprietor-Proprietorship Firm (Staff More than 25),TRADING,2,0.346913269,0,22930.25,22930.25,0,3,3,43,39,1,240.0000,7992.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,52,Builder UNC,NONSAL,0.531786614,0.531786614
13175367,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,2,0.491220433,0,24364.5,24364.5,0,2,2,47,41,1,288.0000,11642.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,59,Resale Ready,NONSAL,0.595128158,0.595128158
13175471,0,Private Ltd. Co.,SALARIED,0,0.596614211,0,38000,38000,38000,1,1,43,43,0,180.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,3,60,Builder UNC,SAL,0.632026316,0.632026316
13176963,0,Government,SALARIED,2,0.695019763,1,35237,35237,0,3,3,30,29,1,240.0000,0.0000,2.Govt,SALARIED,CROSS SALES,2,54,Others+P_Cons,SAL,0.473337685,0.473337685
13177647,0,Self Employed Professional,PROPRIETOR,2,0.371428571,0,37500,37500,0,3,3,39,25,1,300.0000,0.0000,1.Others,SELF_EMP,ALTERNATE CHANNELS,2,53,Resale Ready,NONSAL,0.360053333,0.360053333
13178107,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,2,0.713672311,0,29385.4167,29385.4167,0,2,2,50,48,1,180.0000,9374.0000,3.Private Ltd Co,SELF_EMP,DSA,1,57,Builder Ready,NONSAL,0.568615384,0.568615384
13178311,1,Proprietor-Proprietorship Firm (Staff Less than 25),OTHERS,2,0.842105263,0,38531.0833,38531.0833,38531.0833,3,3,35,35,0,336.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,55,Builder UNC,NONSAL,0.550828012,0.550828012
13178315,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,2,0.774824291,0,85131.3333,159460.5,74329.1667,4,4,37,31,1,324.0000,0.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,1,29,Builder UNC,NONSAL,0.402190341,0.214717751
13178979,0,Others,SALARIED,1,0.684649687,0,41769,41769,0,4,3,50,45,1,168.0000,2478.0000,1.Others,SALARIED,DSA,1,39,Resale Ready,SAL,0.392611746,0.392611746
13179011,0,Proprietor-Proprietorship Firm (Staff Less than 25),SALARIED,0,0.508051322,1,10000,10000,0,2,2,47,43,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,ALTERNATE CHANNELS,3,63,Builder Ready,SAL,0.6292,0.6292
13179131,0,Others,SALARIED,0,0.354166667,0,15000,15000,0,4,1,42,41,1,216.0000,11085.0000,1.Others,SALARIED,CROSS SALES,3,53,Self Construction,SAL,0.584933333,0.584933333
